id;created_at;customer_id;status
2390;01/09/2019 23:42;60;carrinho
2391;04/10/2019 10:13;49;entregue
2392;29/07/2019 09:23;76;entregue
2393;15/01/2020 01:27;45;entrega_pendente
2394;23/11/2019 00:26;26;carrinho
2395;18/11/2019 09:19;94;carrinho
2396;02/04/2019 06:13;45;entrega_pendente
2397;15/06/2019 22:59;40;entregue
2398;02/12/2019 10:19;2;entrega_pendente
2399;23/06/2019 10:15;89;carrinho
2400;27/03/2019 23:30;59;carrinho
2401;25/01/2020 23:38;23;entrega_pendente
2402;19/09/2019 02:41;46;entrega_pendente
2403;22/09/2019 10:03;76;entrega_pendente
2404;01/02/2020 00:59;12;carrinho
2405;17/06/2019 22:27;0;carrinho
2406;07/11/2019 02:55;99;entrega_pendente
2407;05/01/2020 17:09;6;cancelado
2408;28/04/2019 04:47;26;carrinho
2409;19/09/2019 15:39;56;carrinho
2410;11/07/2019 02:38;27;pagamento_pendente
2411;07/08/2019 01:25;82;pagamento_pendente
2412;27/12/2019 00:37;27;entregue
2413;14/09/2019 21:03;7;carrinho
2414;23/01/2020 07:27;57;pagamento_pendente
2415;11/12/2019 19:26;14;entregue
2416;11/06/2019 12:41;8;entregue
2417;24/11/2019 22:25;64;carrinho
2418;15/10/2019 10:10;7;pagamento_pendente
2419;06/08/2019 10:22;20;pagamento_pendente
2420;02/01/2020 09:09;88;entregue
2421;08/05/2019 20:35;72;pagamento_pendente
2422;25/02/2020 17:28;70;carrinho
2423;10/08/2019 05:47;99;entregue
2424;06/02/2020 09:30;60;carrinho
2425;31/08/2019 11:22;53;entrega_pendente
2426;28/07/2019 01:58;10;entregue
2427;26/08/2019 11:55;88;cancelado
2428;29/11/2019 14:17;61;carrinho
2429;20/08/2019 08:32;87;carrinho
2430;03/01/2019 18:22;3;pagamento_pendente
2431;10/05/2019 20:17;76;entregue
2432;06/09/2019 01:46;70;carrinho
2433;10/09/2019 18:23;26;pagamento_pendente
2434;15/03/2019 00:14;4;pagamento_pendente
2435;18/06/2019 01:29;89;entregue
2436;08/03/2019 22:32;81;pagamento_pendente
2437;24/03/2019 17:43;95;entregue
2438;22/12/2019 18:53;52;pagamento_pendente
2439;11/06/2019 08:18;57;entregue
2440;15/10/2019 22:18;80;carrinho
2441;24/07/2019 16:09;35;pagamento_pendente
2442;19/02/2019 17:09;76;pagamento_pendente
2443;23/11/2019 23:48;27;carrinho
2444;04/11/2019 14:18;53;carrinho
2445;13/01/2019 16:44;4;pagamento_pendente
2446;18/10/2019 23:01;40;entregue
2447;02/10/2019 22:53;57;entrega_pendente
2448;05/06/2019 10:27;80;pagamento_pendente
2449;17/07/2019 16:30;23;entrega_pendente
2450;06/07/2019 21:20;2;carrinho
2451;14/12/2019 10:59;36;pagamento_pendente
2452;18/05/2019 19:49;35;entrega_pendente
2453;13/02/2019 20:43;85;carrinho
2454;26/07/2019 11:07;56;carrinho
2455;31/03/2019 11:05;67;entrega_pendente
2456;02/02/2020 23:00;5;entrega_pendente
2457;14/04/2019 18:45;19;carrinho
2458;01/04/2019 07:35;27;entrega_pendente
2459;23/06/2019 15:04;68;entrega_pendente
2460;04/07/2019 04:37;91;entrega_pendente
2461;26/06/2019 08:27;33;pagamento_pendente
2462;02/07/2019 09:07;38;entrega_pendente
2463;03/10/2019 06:56;13;pagamento_pendente
2464;01/02/2019 05:54;98;carrinho
2465;03/03/2019 20:19;31;carrinho
2466;11/11/2019 08:55;14;carrinho
2467;02/02/2020 01:27;77;carrinho
2468;02/11/2019 09:57;3;pagamento_pendente
2469;04/06/2019 07:42;1;cancelado
2470;09/12/2019 17:09;83;entrega_pendente
2471;17/01/2020 22:42;13;entregue
2472;10/05/2019 19:56;76;pagamento_pendente
2473;25/10/2019 18:30;41;cancelado
2474;26/04/2019 12:50;7;cancelado
2475;21/09/2019 15:18;62;entrega_pendente
2476;20/01/2019 08:51;1;entrega_pendente
2477;15/06/2019 23:11;14;entrega_pendente
2478;25/02/2019 19:25;97;entregue
2479;28/02/2019 03:01;58;cancelado
2480;28/06/2019 09:13;24;entrega_pendente
2481;06/07/2019 13:17;69;cancelado
2482;15/06/2019 09:01;1;carrinho
2483;23/01/2019 17:19;92;entregue
2484;25/02/2020 21:44;71;entregue
2485;02/07/2019 11:10;38;pagamento_pendente
2486;02/02/2019 01:49;7;entregue
2487;04/01/2019 03:38;90;entrega_pendente
2488;18/03/2019 04:08;42;entregue
2489;11/09/2019 05:40;97;cancelado
2490;22/01/2019 23:16;20;entrega_pendente
2491;23/10/2019 20:58;39;entrega_pendente
2492;11/04/2019 06:52;49;entregue
2493;28/01/2019 18:17;90;carrinho
2494;25/01/2019 03:57;90;pagamento_pendente
2495;23/01/2019 22:57;46;pagamento_pendente
2496;21/04/2019 23:48;51;entregue
2497;07/09/2019 20:24;50;carrinho
2498;14/01/2020 20:17;88;entregue
2499;04/05/2019 21:22;51;pagamento_pendente
2500;23/04/2019 12:54;54;entregue
2501;17/01/2020 12:49;3;pagamento_pendente
2502;12/02/2019 12:20;40;pagamento_pendente
2503;02/05/2019 22:31;34;pagamento_pendente
2504;07/11/2019 16:35;28;pagamento_pendente
2505;24/02/2019 20:42;43;entregue
2506;12/06/2019 03:52;93;entrega_pendente
2507;08/01/2020 03:35;55;pagamento_pendente
2508;17/05/2019 22:43;14;entregue
2509;06/03/2019 21:49;38;entrega_pendente
2510;03/01/2020 10:16;85;pagamento_pendente
2511;22/11/2019 07:05;69;entregue
2512;26/08/2019 19:08;56;cancelado
2513;03/09/2019 05:28;25;carrinho
2514;15/03/2019 23:25;76;pagamento_pendente
2515;18/10/2019 23:49;91;entrega_pendente
2516;22/08/2019 18:46;77;pagamento_pendente
2517;14/12/2019 08:24;4;entregue
2518;01/07/2019 06:27;17;cancelado
2519;27/08/2019 14:30;43;carrinho
2520;06/04/2019 04:44;64;entrega_pendente
2521;05/01/2020 03:53;59;entregue
2522;23/05/2019 03:06;90;entrega_pendente
2523;15/10/2019 02:02;26;pagamento_pendente
2524;29/01/2019 01:35;62;carrinho
2525;04/10/2019 00:12;22;carrinho
2526;09/03/2019 07:22;10;entrega_pendente
2527;06/08/2019 03:10;10;carrinho
2528;21/09/2019 15:50;87;cancelado
2529;09/02/2019 08:36;70;carrinho
2530;18/05/2019 10:49;34;carrinho
2531;19/02/2020 20:55;44;entregue
2532;25/10/2019 03:19;52;entrega_pendente
2533;11/05/2019 04:49;76;entregue
2534;14/01/2020 14:24;96;pagamento_pendente
2535;05/06/2019 22:53;84;carrinho
2536;13/06/2019 10:55;69;carrinho
2537;02/12/2019 04:06;8;entregue
2538;05/05/2019 04:09;19;entrega_pendente
2539;25/12/2019 12:49;89;entregue
2540;14/01/2019 00:43;70;entrega_pendente
2541;09/03/2019 06:59;38;carrinho
2542;29/07/2019 00:59;22;entrega_pendente
2543;21/07/2019 10:48;53;pagamento_pendente
2544;04/08/2019 02:08;0;entrega_pendente
2545;06/05/2019 11:48;74;entregue
2546;22/04/2019 21:47;98;entregue
2547;26/08/2019 05:07;2;entregue
2548;26/10/2019 14:42;77;entregue
2549;21/10/2019 04:46;10;carrinho
2550;28/02/2020 10:41;1;entregue
2551;07/03/2019 23:25;39;entrega_pendente
2552;23/06/2019 05:40;81;entrega_pendente
2553;19/09/2019 14:17;69;entregue
2554;31/07/2019 02:25;31;carrinho
2555;06/04/2019 06:48;75;cancelado
2556;09/03/2019 23:01;38;carrinho
2557;08/11/2019 08:11;6;entregue
2558;13/01/2019 14:30;95;pagamento_pendente
2559;26/04/2019 17:52;3;carrinho
2560;10/12/2019 04:57;40;carrinho
2561;14/01/2020 05:11;65;entrega_pendente
2562;27/05/2019 01:37;22;carrinho
2563;28/09/2019 19:34;68;pagamento_pendente
2564;09/08/2019 20:23;98;carrinho
2565;09/12/2019 23:10;12;entrega_pendente
2566;09/06/2019 13:40;0;carrinho
2567;29/01/2020 04:50;46;entrega_pendente
2568;23/12/2019 02:37;94;pagamento_pendente
2569;01/04/2019 17:17;38;entregue
2570;28/07/2019 02:56;47;entregue
2571;16/08/2019 00:06;45;carrinho
2572;19/12/2019 12:12;11;carrinho
2573;18/06/2019 11:36;84;entregue
2574;16/01/2019 00:28;93;entrega_pendente
2575;04/05/2019 17:37;56;pagamento_pendente
2576;10/04/2019 17:42;61;carrinho
2577;13/03/2019 23:31;20;entregue
2578;01/01/2020 18:29;23;carrinho
2579;31/12/2019 10:00;12;entregue
2580;12/10/2019 03:11;84;entrega_pendente
2581;03/11/2019 06:02;83;carrinho
2582;08/08/2019 10:05;14;carrinho
2583;21/02/2019 19:16;95;pagamento_pendente
2584;30/03/2019 06:08;35;entregue
2585;20/05/2019 03:00;3;cancelado
2586;03/02/2019 17:59;17;carrinho
2587;20/10/2019 18:07;82;carrinho
2588;28/06/2019 17:17;1;entregue
2589;01/05/2019 08:03;25;carrinho
2590;19/12/2019 07:05;94;carrinho
2591;21/02/2020 22:02;16;entrega_pendente
2592;10/10/2019 05:02;17;entregue
2593;07/09/2019 23:31;21;entrega_pendente
2594;03/02/2020 11:21;23;entrega_pendente
2595;24/12/2019 17:43;44;entrega_pendente
2596;16/03/2019 16:32;23;pagamento_pendente
2597;31/08/2019 16:05;54;carrinho
2598;03/02/2020 20:49;5;pagamento_pendente
2599;14/02/2019 17:37;24;cancelado
2600;07/04/2019 02:51;86;cancelado
2601;14/08/2019 14:48;61;cancelado
2602;20/09/2019 23:19;79;entrega_pendente
2603;26/04/2019 06:36;87;pagamento_pendente
2604;05/08/2019 02:38;96;carrinho
2605;02/03/2019 15:17;25;pagamento_pendente
2606;13/01/2019 18:51;47;entrega_pendente
2607;30/08/2019 12:23;10;entregue
2608;25/09/2019 12:45;62;pagamento_pendente
2609;23/01/2020 06:06;14;pagamento_pendente
2610;18/03/2019 13:16;34;entrega_pendente
2611;14/01/2019 15:17;22;carrinho
2612;08/03/2019 07:53;83;carrinho
2613;03/11/2019 21:12;55;carrinho
2614;01/01/2019 00:41;6;pagamento_pendente
2615;20/07/2019 00:04;19;entrega_pendente
2616;28/02/2020 20:06;67;entregue
2617;20/05/2019 21:02;13;pagamento_pendente
2618;11/10/2019 06:26;20;cancelado
2619;05/05/2019 01:02;84;entrega_pendente
2620;21/06/2019 09:27;92;entrega_pendente
2621;07/04/2019 04:24;39;carrinho
2622;13/11/2019 06:21;44;entregue
2623;04/08/2019 01:04;11;entrega_pendente
2624;17/10/2019 09:26;88;pagamento_pendente
2625;07/05/2019 17:08;80;entrega_pendente
2626;18/12/2019 04:24;2;carrinho
2627;23/06/2019 14:16;24;entregue
2628;10/11/2019 15:22;37;pagamento_pendente
2629;11/07/2019 08:34;80;carrinho
2630;29/11/2019 00:42;42;entregue
2631;04/10/2019 13:00;11;pagamento_pendente
2632;07/02/2019 06:38;77;entrega_pendente
2633;10/02/2020 11:43;52;entrega_pendente
2634;06/11/2019 17:00;35;entrega_pendente
2635;15/11/2019 20:21;85;pagamento_pendente
2636;22/09/2019 07:52;24;entrega_pendente
2637;25/03/2019 01:17;41;pagamento_pendente
2638;01/07/2019 18:42;5;entrega_pendente
2639;27/01/2020 02:52;94;carrinho
2640;20/02/2019 06:37;12;carrinho
2641;28/10/2019 12:31;80;entrega_pendente
2642;15/02/2020 10:19;95;carrinho
2643;14/12/2019 03:42;24;entregue
2644;15/11/2019 16:57;21;entrega_pendente
2645;23/02/2019 13:55;6;carrinho
2646;10/05/2019 04:27;58;carrinho
2647;17/11/2019 04:11;59;entrega_pendente
2648;15/07/2019 20:00;54;entregue
2649;16/04/2019 22:59;66;entregue
2650;06/11/2019 13:35;56;entregue
2651;04/07/2019 03:49;45;entregue
2652;10/01/2020 17:15;71;carrinho
2653;14/05/2019 12:23;66;carrinho
2654;06/07/2019 05:00;84;pagamento_pendente
2655;30/04/2019 16:09;89;entrega_pendente
2656;24/01/2020 00:50;12;entregue
2657;20/05/2019 20:45;7;pagamento_pendente
2658;15/01/2020 15:14;72;carrinho
2659;21/03/2019 03:35;24;entrega_pendente
2660;21/01/2019 10:43;8;pagamento_pendente
2661;12/02/2020 22:44;58;carrinho
2662;01/07/2019 04:50;11;carrinho
2663;14/10/2019 00:06;98;pagamento_pendente
2664;10/11/2019 15:33;60;pagamento_pendente
2665;19/05/2019 21:32;8;carrinho
2666;04/03/2019 18:11;23;entregue
2667;27/08/2019 08:45;2;cancelado
2668;29/11/2019 11:30;83;pagamento_pendente
2669;01/11/2019 14:29;85;pagamento_pendente
2670;12/06/2019 02:55;11;entregue
2671;15/01/2019 05:11;66;carrinho
2672;27/08/2019 07:29;73;entregue
2673;05/05/2019 12:01;2;carrinho
2674;06/09/2019 17:00;32;pagamento_pendente
2675;03/11/2019 18:36;46;entregue
2676;29/11/2019 00:34;51;entrega_pendente
2677;08/03/2019 03:55;26;entrega_pendente
2678;01/05/2019 17:56;51;cancelado
2679;14/01/2019 15:34;68;entrega_pendente
2680;28/01/2020 13:28;96;pagamento_pendente
2681;17/10/2019 06:53;30;pagamento_pendente
2682;13/08/2019 21:04;44;pagamento_pendente
2683;17/09/2019 02:14;3;pagamento_pendente
2684;17/05/2019 12:16;60;pagamento_pendente
2685;29/05/2019 01:35;54;entregue
2686;07/07/2019 10:19;17;pagamento_pendente
2687;31/03/2019 11:06;41;entregue
2688;17/04/2019 19:09;79;pagamento_pendente
2689;18/02/2020 12:46;70;carrinho
2690;25/12/2019 21:09;91;entrega_pendente
2691;31/07/2019 17:03;98;entregue
2692;25/06/2019 00:55;25;entregue
2693;08/12/2019 22:03;22;pagamento_pendente
2694;07/09/2019 21:54;19;carrinho
2695;23/06/2019 07:54;44;cancelado
2696;27/07/2019 16:08;3;cancelado
2697;06/01/2019 04:38;14;carrinho
2698;10/12/2019 09:18;75;entregue
2699;20/01/2019 05:26;93;entrega_pendente
2700;04/06/2019 22:55;75;pagamento_pendente
2701;14/01/2020 21:55;47;entrega_pendente
2702;23/01/2019 17:15;99;entrega_pendente
2703;27/06/2019 10:13;41;entrega_pendente
2704;27/02/2020 02:28;51;carrinho
2705;29/09/2019 16:50;44;pagamento_pendente
2706;14/02/2020 06:46;73;carrinho
2707;14/02/2020 07:31;74;entrega_pendente
2708;31/01/2019 08:41;91;carrinho
2709;14/05/2019 16:44;21;pagamento_pendente
2710;01/02/2020 02:24;34;pagamento_pendente
2711;02/11/2019 16:59;98;pagamento_pendente
2712;09/01/2020 01:47;53;carrinho
2713;23/02/2019 18:00;96;pagamento_pendente
2714;24/05/2019 08:52;63;pagamento_pendente
2715;17/11/2019 10:34;84;carrinho
2716;14/08/2019 22:54;41;entregue
2717;15/06/2019 13:59;27;carrinho
2718;25/05/2019 11:50;11;entrega_pendente
2719;26/07/2019 04:36;48;carrinho
2720;17/08/2019 23:36;86;entregue
2721;21/10/2019 05:09;95;entregue
2722;06/11/2019 06:43;27;pagamento_pendente
2723;28/01/2020 05:45;99;carrinho
2724;21/07/2019 09:49;28;entrega_pendente
2725;31/12/2019 08:06;39;entregue
2726;22/01/2020 03:21;93;carrinho
2727;02/08/2019 02:55;66;cancelado
2728;21/06/2019 15:05;60;pagamento_pendente
2729;01/03/2019 09:36;11;pagamento_pendente
2730;22/04/2019 12:56;91;entregue
2731;17/02/2020 22:24;44;entregue
2732;01/06/2019 07:43;6;carrinho
2733;28/09/2019 15:39;26;carrinho
2734;04/06/2019 10:14;65;entrega_pendente
2735;08/09/2019 12:32;82;carrinho
2736;23/02/2019 15:23;11;entregue
2737;06/05/2019 19:51;91;entregue
2738;18/01/2019 14:55;18;pagamento_pendente
2739;02/02/2019 05:41;62;entregue
2740;21/12/2019 13:49;88;carrinho
2741;17/04/2019 20:49;34;cancelado
2742;11/06/2019 20:08;61;carrinho
2743;06/10/2019 12:52;81;carrinho
2744;28/08/2019 03:34;10;entregue
2745;12/07/2019 08:17;62;carrinho
2746;30/07/2019 16:00;47;cancelado
2747;11/02/2020 06:35;87;entrega_pendente
2748;28/09/2019 05:33;99;entrega_pendente
2749;27/09/2019 05:07;2;pagamento_pendente
2750;27/10/2019 07:28;53;entregue
2751;14/06/2019 22:44;66;pagamento_pendente
2752;24/04/2019 20:27;46;entrega_pendente
2753;03/10/2019 08:45;79;entrega_pendente
2754;05/01/2020 15:20;29;entregue
2755;12/02/2019 17:17;35;entregue
2756;07/02/2019 21:04;40;pagamento_pendente
2757;15/03/2019 07:58;66;entrega_pendente
2758;25/03/2019 17:08;62;carrinho
2759;12/08/2019 16:04;32;carrinho
2760;16/02/2020 01:51;22;entrega_pendente
2761;01/12/2019 06:37;33;entrega_pendente
2762;16/03/2019 17:29;69;carrinho
2763;22/09/2019 13:46;41;carrinho
2764;13/11/2019 18:32;73;entrega_pendente
2765;19/02/2020 14:13;74;entregue
2766;17/11/2019 16:33;43;entregue
2767;26/08/2019 08:18;7;cancelado
2768;26/06/2019 04:47;39;entregue
2769;07/12/2019 16:16;97;pagamento_pendente
2770;12/10/2019 14:29;36;entregue
2771;01/09/2019 22:16;33;entrega_pendente
2772;11/04/2019 05:39;76;entregue
2773;01/03/2020 00:00;11;carrinho
2774;16/06/2019 12:37;98;cancelado
2775;12/08/2019 09:39;2;entregue
2776;24/02/2020 09:15;76;entregue
2777;27/10/2019 16:00;4;entregue
2778;23/12/2019 14:45;6;entregue
2779;15/12/2019 19:43;93;carrinho
2780;06/04/2019 14:23;95;pagamento_pendente
2781;21/04/2019 00:16;34;carrinho
2782;09/02/2020 15:19;33;entregue
2783;13/09/2019 21:47;9;entrega_pendente
2784;20/06/2019 03:28;80;pagamento_pendente
2785;16/04/2019 16:57;24;carrinho
2786;19/02/2019 05:30;74;entregue
2787;02/06/2019 15:37;85;cancelado
2788;29/09/2019 00:19;39;carrinho
2789;16/09/2019 15:26;46;entrega_pendente
2790;23/04/2019 14:23;28;pagamento_pendente
2791;15/07/2019 19:39;76;entregue
2792;21/12/2019 00:52;70;carrinho
2793;19/01/2019 10:57;38;entrega_pendente
2794;20/07/2019 08:20;31;pagamento_pendente
2795;30/04/2019 10:37;65;carrinho
2796;23/06/2019 03:04;55;carrinho
2797;02/11/2019 11:15;71;entrega_pendente
2798;17/11/2019 13:00;27;carrinho
2799;25/10/2019 09:12;47;entregue
2800;27/01/2020 23:25;15;entregue
2801;04/01/2020 01:17;27;pagamento_pendente
2802;17/01/2019 05:36;5;pagamento_pendente
2803;01/10/2019 03:20;0;carrinho
2804;18/03/2019 05:03;0;entregue
2805;18/02/2019 05:26;77;entrega_pendente
2806;28/11/2019 05:34;37;cancelado
2807;02/02/2020 10:10;99;pagamento_pendente
2808;04/10/2019 17:42;12;entregue
2809;13/11/2019 21:31;32;pagamento_pendente
2810;03/03/2019 03:26;88;pagamento_pendente
2811;02/05/2019 23:54;50;pagamento_pendente
2812;29/08/2019 16:48;66;pagamento_pendente
2813;23/12/2019 08:53;1;carrinho
2814;23/02/2019 05:45;99;entrega_pendente
2815;30/09/2019 22:33;34;entregue
2816;24/04/2019 03:26;76;pagamento_pendente
2817;28/10/2019 12:07;92;carrinho
2818;09/03/2019 23:53;47;entrega_pendente
2819;29/07/2019 07:37;56;cancelado
2820;06/07/2019 22:40;11;entregue
2821;22/08/2019 17:25;2;entrega_pendente
2822;01/06/2019 03:04;5;entregue
2823;11/08/2019 02:36;62;entrega_pendente
2824;01/07/2019 17:38;62;carrinho
2825;04/03/2019 13:17;79;carrinho
2826;18/02/2019 12:02;34;entrega_pendente
2827;02/01/2020 08:35;9;pagamento_pendente
2828;30/01/2020 08:11;4;pagamento_pendente
2829;10/02/2020 08:54;22;cancelado
2830;30/01/2019 02:22;45;pagamento_pendente
2831;06/12/2019 05:23;20;entregue
2832;13/01/2020 18:56;26;entregue
2833;29/04/2019 23:04;2;carrinho
2834;08/03/2019 02:53;6;entrega_pendente
2835;13/12/2019 08:39;50;entrega_pendente
2836;12/05/2019 22:25;85;pagamento_pendente
2837;28/10/2019 20:24;13;pagamento_pendente
2838;14/03/2019 05:43;9;carrinho
2839;13/04/2019 03:24;33;pagamento_pendente
2840;24/03/2019 08:33;51;pagamento_pendente
2841;22/04/2019 15:37;83;entregue
2842;12/12/2019 00:42;86;carrinho
2843;09/02/2020 01:54;24;entregue
2844;16/10/2019 16:54;25;entrega_pendente
2845;01/04/2019 01:09;5;entrega_pendente
2846;09/03/2019 15:41;45;entrega_pendente
2847;04/05/2019 18:43;2;entrega_pendente
2848;13/04/2019 03:04;88;entregue
2849;03/09/2019 02:01;21;entregue
2850;26/10/2019 12:59;36;pagamento_pendente
2851;14/10/2019 17:40;17;cancelado
2852;23/01/2020 00:38;6;pagamento_pendente
2853;05/01/2019 00:57;73;cancelado
2854;25/11/2019 19:22;25;entrega_pendente
2855;19/12/2019 06:26;26;pagamento_pendente
2856;14/06/2019 04:23;67;entrega_pendente
2857;13/02/2019 15:58;42;carrinho
2858;23/01/2020 11:59;21;cancelado
2859;22/05/2019 04:18;48;pagamento_pendente
2860;01/03/2020 16:48;45;entrega_pendente
2861;12/09/2019 12:40;61;entrega_pendente
2862;08/06/2019 00:33;85;pagamento_pendente
2863;10/02/2020 03:13;35;entrega_pendente
2864;02/08/2019 05:27;10;entrega_pendente
2865;07/07/2019 07:14;43;pagamento_pendente
2866;14/04/2019 20:17;3;carrinho
2867;07/03/2019 17:59;54;pagamento_pendente
2868;29/02/2020 23:34;18;carrinho
2869;18/01/2020 07:12;20;entregue
2870;07/06/2019 01:57;13;carrinho
2871;01/05/2019 17:37;18;entrega_pendente
2872;06/01/2020 13:27;27;entregue
2873;31/07/2019 20:28;60;entrega_pendente
2874;27/02/2019 02:56;11;pagamento_pendente
2875;28/09/2019 17:26;44;entregue
2876;12/08/2019 20:44;88;entregue
2877;11/06/2019 07:05;68;pagamento_pendente
2878;24/04/2019 01:28;95;entregue
2879;30/08/2019 00:27;83;cancelado
2880;11/05/2019 18:49;71;pagamento_pendente
2881;26/10/2019 06:28;42;carrinho
2882;23/08/2019 03:51;23;carrinho
2883;05/09/2019 03:15;62;entrega_pendente
2884;22/09/2019 10:48;54;entrega_pendente
2885;16/09/2019 09:25;6;entregue
2886;01/01/2020 13:25;71;entrega_pendente
2887;09/01/2019 19:56;36;carrinho
2888;03/09/2019 14:26;46;carrinho
2889;26/01/2020 03:13;14;pagamento_pendente
2890;19/05/2019 18:46;72;pagamento_pendente
2891;09/06/2019 21:55;44;entrega_pendente
2892;03/02/2020 21:49;25;entrega_pendente
2893;24/08/2019 04:31;95;entregue
2894;17/03/2019 11:01;41;carrinho
2895;17/01/2020 16:34;38;pagamento_pendente
2896;29/12/2019 14:24;31;entregue
2897;13/03/2019 03:34;55;carrinho
2898;31/12/2019 02:30;76;carrinho
2899;14/05/2019 00:22;62;pagamento_pendente
2900;11/02/2019 06:30;73;pagamento_pendente
2901;12/09/2019 09:45;52;pagamento_pendente
2902;06/03/2019 14:44;31;entrega_pendente
2903;06/07/2019 15:13;12;carrinho
2904;16/02/2020 01:33;11;entregue
2905;24/03/2019 19:47;26;entregue
2906;11/12/2019 08:28;47;pagamento_pendente
2907;20/02/2020 03:04;26;carrinho
2908;02/02/2019 01:43;2;pagamento_pendente
2909;08/01/2020 04:35;44;pagamento_pendente
2910;29/10/2019 16:11;38;pagamento_pendente
2911;09/02/2020 19:05;16;carrinho
2912;10/06/2019 11:33;75;entrega_pendente
2913;03/10/2019 06:49;29;entrega_pendente
2914;23/01/2020 04:41;7;carrinho
2915;26/07/2019 11:04;78;carrinho
2916;15/08/2019 17:40;88;carrinho
2917;26/08/2019 15:51;55;carrinho
2918;22/07/2019 16:46;4;entregue
2919;21/09/2019 17:25;26;entrega_pendente
2920;05/08/2019 11:20;23;entregue
2921;27/08/2019 13:23;46;entrega_pendente
2922;29/05/2019 12:20;79;cancelado
2923;21/06/2019 08:03;79;entrega_pendente
2924;12/09/2019 20:41;88;cancelado
2925;28/07/2019 13:03;12;carrinho
2926;18/02/2019 03:09;36;entregue
2927;26/12/2019 07:30;83;entregue
2928;03/01/2020 04:07;35;carrinho
2929;21/06/2019 13:09;47;cancelado
2930;14/08/2019 11:46;99;carrinho
2931;25/01/2020 03:14;51;entrega_pendente
2932;07/07/2019 13:06;37;entregue
2933;18/02/2020 20:33;14;cancelado
2934;14/05/2019 18:13;83;carrinho
2935;24/01/2019 04:59;67;entregue
2936;19/12/2019 19:52;65;pagamento_pendente
2937;06/07/2019 08:59;74;pagamento_pendente
2938;01/09/2019 09:48;84;pagamento_pendente
2939;13/04/2019 11:17;65;entregue
2940;16/06/2019 23:12;10;carrinho
2941;07/10/2019 04:49;99;pagamento_pendente
2942;12/05/2019 21:54;42;pagamento_pendente
2943;06/09/2019 14:05;47;entregue
2944;28/12/2019 08:43;88;pagamento_pendente
2945;08/09/2019 14:35;8;carrinho
2946;09/03/2019 19:55;93;entrega_pendente
2947;22/08/2019 23:38;2;pagamento_pendente
2948;04/01/2020 05:28;57;entrega_pendente
2949;25/08/2019 17:51;29;entregue
2950;21/02/2020 21:38;70;carrinho
2951;01/09/2019 02:09;37;entrega_pendente
2952;17/05/2019 09:23;83;pagamento_pendente
2953;29/07/2019 11:32;92;pagamento_pendente
2954;26/02/2020 03:56;57;entrega_pendente
2955;22/08/2019 10:04;69;entrega_pendente
2956;04/12/2019 19:38;16;entregue
2957;12/08/2019 10:41;46;carrinho
2958;03/08/2019 20:19;1;entregue
2959;17/01/2019 05:49;29;entrega_pendente
2960;02/02/2019 04:07;36;carrinho
2961;03/05/2019 15:16;3;carrinho
2962;23/01/2020 13:51;31;pagamento_pendente
2963;01/09/2019 18:23;48;carrinho
2964;29/10/2019 09:17;12;pagamento_pendente
2965;16/08/2019 21:35;44;entrega_pendente
2966;02/02/2020 17:19;27;pagamento_pendente
2967;11/08/2019 20:17;70;entregue
2968;31/08/2019 02:30;34;cancelado
2969;05/02/2020 05:39;8;pagamento_pendente
2970;08/10/2019 19:13;85;entregue
2971;05/01/2020 07:08;64;pagamento_pendente
2972;10/10/2019 16:51;6;entrega_pendente
2973;31/12/2019 11:04;63;carrinho
2974;17/07/2019 23:07;83;entregue
2975;22/11/2019 18:07;22;entregue
2976;19/08/2019 19:03;17;entrega_pendente
2977;22/09/2019 13:52;30;entregue
2978;19/03/2019 23:54;84;entrega_pendente
2979;22/07/2019 02:30;82;carrinho
2980;24/02/2019 05:53;23;entrega_pendente
2981;12/04/2019 13:56;84;carrinho
2982;03/12/2019 06:44;91;carrinho
2983;04/10/2019 00:00;4;entregue
2984;22/06/2019 12:09;99;entregue
2985;19/06/2019 07:58;32;entrega_pendente
2986;30/03/2019 04:15;11;entrega_pendente
2987;13/03/2019 18:54;32;entregue
2988;12/10/2019 16:46;49;entregue
2989;22/03/2019 08:42;38;cancelado
2990;14/10/2019 15:12;45;entregue
2991;09/01/2019 23:38;92;entregue
2992;26/06/2019 18:14;16;carrinho
2993;22/03/2019 11:06;58;entregue
2994;15/01/2020 01:55;47;pagamento_pendente
2995;11/10/2019 17:30;99;cancelado
2996;05/11/2019 12:40;25;pagamento_pendente
2997;20/03/2019 01:49;20;entregue
2998;23/06/2019 11:47;78;carrinho
2999;04/08/2019 18:33;23;pagamento_pendente
3000;06/08/2019 12:57;61;carrinho
3001;27/11/2019 07:55;13;carrinho
3002;28/02/2020 11:17;85;entrega_pendente
3003;15/06/2019 03:02;61;entregue
3004;20/03/2019 15:33;89;pagamento_pendente
3005;31/12/2019 18:51;63;entregue
3006;19/07/2019 08:06;49;entregue
3007;02/04/2019 05:16;18;entrega_pendente
3008;18/05/2019 05:42;65;entrega_pendente
3009;20/10/2019 20:51;69;cancelado
3010;05/04/2019 13:07;8;entrega_pendente
3011;15/12/2019 16:36;73;entregue
3012;09/02/2020 00:09;72;entregue
3013;27/12/2019 21:17;3;carrinho
3014;28/10/2019 12:27;28;carrinho
3015;31/03/2019 00:41;27;entrega_pendente
